12	6041	0
12	5998	0
12	2270	0
12	7301	0
12	3673	0
12	195	0
12	1913	0
12	4202	0
12	5072	0
12	2676	0
12	6647	0
12	6378	1
12	460	0
12	7786	0
13	1781	1
14	2320	0
14	7126	1
14	1644	0
14	1933	0
14	369	0
14	7620	0
14	739	0
14	1179	0
14	6457	0
14	5503	0
14	7238	0
14	6142	0
14	5290	0
14	1511	0
14	5243	0
15	633	0
15	6361	0
15	6200	0
15	2483	0
15	7718	0
15	7853	0
15	6199	0
15	5445	0
15	6926	0
15	6216	0
15	5013	0
15	7172	0
15	4236	0
15	785	0
15	4824	0
15	5155	0
15	788	0
15	7403	0
15	3458	0
15	86	0
15	6183	0
15	300	0
15	6604	0
15	5078	0
15	998	0
15	4582	0
15	5894	0
15	4804	0
15	814	0
15	2332	0
15	6541	0
15	5498	0
15	5714	0
15	2570	0
15	2686	0
15	280	0
15	3524	0
15	4537	0
15	6749	0
15	5605	0
15	605	0
15	4221	0
15	6513	0
15	339	0
15	7834	0
15	5695	0
15	2797	0
15	4223	0
15	945	0
15	3452	0
15	950	0
15	6208	0
15	2810	0
15	4024	0
15	18	0
15	4793	0
15	3720	0
15	1636	0
15	7528	0
15	3736	0
15	1598	0
15	2179	0
15	353	0
15	2999	0
15	2881	0
15	2371	1
15	1666	0
15	2347	0
15	3560	0
15	4864	0
15	4361	0
15	4857	0
15	3442	0
15	6696	0
15	1409	0
15	6484	0
15	6329	0
15	2860	0
15	2817	0
15	4116	0
15	6342	0
15	6053	0
15	5760	0
15	2558	0
15	1037	0
15	2573	0
15	803	0
15	1939	0
15	2258	0
15	5690	0
15	1639	0
15	757	0
15	1755	0
15	318	0
15	6267	0
15	7253	0
15	6	0
15	749	0
15	7467	0
15	7435	0
15	5650	0
15	6852	0
15	1703	0
15	1338	0
15	7857	0
16	5760	0
16	339	0
16	864	0
16	3580	0
16	7628	0
16	6602	0
16	7718	0
16	882	0
16	1775	0
16	4223	0
16	556	1
16	7511	0
16	3586	0
16	5	0
16	7493	0
17	6341	0
17	7335	0
17	3004	1
17	1845	0
17	1162	0
17	1722	0
17	7696	0
17	7386	0
17	1665	0
17	385	0
17	7790	0
17	3693	0
17	1359	0
17	5030	0
17	2056	0
17	1793	0
17	4665	0
18	4463	1
19	3282	0
19	7906	0
19	841	0
19	2638	0
19	127	0
19	5168	0
19	5055	0
19	5254	0
19	5450	0
19	965	0
19	2289	0
19	2905	0
19	483	0
19	4616	0
19	4154	0
19	3625	0
19	2145	0
19	5066	0
19	173	0
19	7290	0
19	4475	0
19	1377	0
19	4123	0
19	6806	0
19	7411	0
19	5874	0
19	4914	0
19	6043	0
19	482	0
19	1586	0
19	1339	0
19	1722	0
19	1727	0
19	6699	0
19	472	0
19	1933	0
19	1378	0
19	3873	0
19	4607	0
19	6681	0
19	5019	0
19	3669	0
19	6609	0
19	5159	0
19	2749	0
19	7438	0
19	3042	0
19	5929	0
19	1227	0
19	3401	0
19	4853	0
19	67	0
19	1247	0
19	3706	1
19	4326	0
19	369	0
19	4540	0
19	5940	0
19	148	0
19	4635	0
19	5817	0
19	5487	0
19	6921	0
19	4871	0
19	5802	0
19	898	0
19	2751	0
19	766	0
19	476	0
19	3169	0
19	488	0
19	6050	0
19	758	0
19	6469	0
19	1607	0
19	6911	0
19	7542	0
19	4419	0
19	195	0
19	2962	0
19	4434	0
19	4299	0
19	6483	0
19	7873	0
19	6647	0
20	6980	0
20	4244	1
20	5764	0
20	2771	0
20	2820	0
20	6553	0
21	4839	0
21	3088	0
21	3379	1
21	926	0
21	6565	0
22	2665	0
22	4640	1
22	1665	0
22	5030	0
22	2475	0
22	5612	0
23	1084	0
23	1205	0
23	4505	0
23	2787	0
23	2320	1
23	3039	0
23	3869	0
24	920	0
24	7910	0
24	2117	0
24	2819	0
24	6701	0
24	3950	0
24	6867	0
24	6600	0
24	825	0
24	6625	0
24	2540	0
24	4898	0
24	1475	0
24	843	0
24	4095	0
24	5574	0
24	1628	0
24	4336	0
24	1263	0
24	5947	0
24	533	0
24	1572	0
24	1560	0
24	2242	0
24	2518	0
24	809	0
24	4947	0
24	527	0
24	2194	0
24	2894	0
24	1734	0
24	380	0
24	3445	0
24	1722	0
24	4674	0
24	4398	0
24	7947	0
24	5343	0
24	7925	0
24	4837	0
24	2973	0
24	4662	0
24	4143	0
24	3584	0
24	2440	0
24	458	0
24	324	0
24	4963	0
24	7931	0
24	4660	0
24	1196	0
24	7540	0
24	1425	0
24	4848	0
24	110	0
24	7165	0
24	6287	0
24	4326	0
24	4665	0
24	4559	0
24	6334	0
24	402	0
24	7085	0
24	3972	0
24	4442	0
24	7922	0
24	1191	0
24	4346	0
24	4043	0
24	1309	0
24	989	1
24	7025	0
24	2339	0
24	1595	0
24	6911	0
24	4461	0
24	7985	0
24	6610	0
24	5786	0
24	1133	0
24	3001	0
24	322	0
24	5373	0
24	2461	0
24	2477	0
24	1870	0
24	3352	0
24	4265	0
24	2557	0
24	978	0
24	5434	0
24	5539	0
24	7862	0
24	2082	0
25	1828	0
25	1222	0
25	1418	0
25	88	0
25	3844	0
25	7387	0
25	5685	0
25	710	0
25	2988	0
25	3928	0
25	3559	0
25	1233	0
25	2818	0
25	5261	0
25	1687	0
25	4443	0
25	201	0
25	5118	0
25	4941	0
25	5195	0
25	1254	0
25	6470	0
25	1319	0
25	6098	1
25	4028	0
26	5447	0
26	4492	0
26	1835	0
26	6051	0
26	6300	0
26	3454	0
26	6504	1
26	5739	0
26	842	0
26	1608	0
26	5028	0
26	5542	0
26	5397	0
26	2329	0
26	3477	0
26	3645	0
26	2855	0
26	3615	0
26	5946	0
26	4281	0
26	5365	0
26	2401	0
26	7613	0
26	7121	0
27	7233	1
28	7825	0
28	5154	0
28	1762	0
28	6984	1
29	5711	0
29	5411	0
29	2690	0
29	4340	0
29	7608	0
29	4647	1
29	6408	0
30	4624	0
30	2382	0
30	5397	0
30	81	0
30	3937	0
30	5598	0
30	3355	0
30	3036	0
30	7651	0
30	2729	0
30	1544	0
30	977	0
30	7689	0
30	909	0
30	5589	0
30	2717	0
30	2509	0
30	991	0
30	672	0
30	595	0
30	1952	0
30	6679	0
30	6701	0
30	1971	0
30	114	0
30	7404	0
30	1764	0
30	3714	0
30	2968	0
30	915	0
30	5103	0
30	4412	0
30	3414	0
30	6306	0
30	3353	0
30	2171	0
30	4457	0
30	7144	0
30	3877	0
30	5520	0
30	6305	0
30	4845	0
30	3440	0
30	1983	0
30	2097	0
30	3734	0
30	1845	0
30	3945	0
30	7650	0
30	1442	0
30	1162	0
30	6359	0
30	4040	0
30	6121	0
30	447	0
30	3151	0
30	4195	0
30	273	0
30	3794	0
30	1628	0
30	5591	0
30	7466	0
30	2987	0
30	6940	0
30	4895	0
30	1252	0
30	3711	0
30	173	0
30	6509	0
30	277	0
30	233	0
30	1396	0
30	6318	0
30	6834	0
30	825	0
30	2288	0
30	4097	0
30	6280	0
30	6586	0
30	2018	0
30	194	0
30	7998	0
30	2766	0
30	5226	0
30	3476	0
30	2988	1
30	7899	0
30	6100	0
30	1722	0
30	562	0
30	4836	0
30	5311	0
30	885	0
30	4283	0
30	4741	0
30	2760	0
30	2455	0
30	4529	0
30	5122	0
30	369	0
30	1059	0
30	4131	0
30	2684	0
30	1129	0
30	5925	0
30	534	0
30	4721	0
30	8001	0
30	4579	0
30	1513	0
30	4036	0
30	3137	0
30	6110	0
30	7557	0
30	4684	0
30	6219	0
30	3783	0
30	924	0
30	4182	0
30	3497	0
30	3839	0
31	3208	1
31	2041	0
32	5127	0
32	3163	0
32	3078	0
32	2461	0
32	2451	0
32	6022	0
32	1891	0
32	1389	0
32	7104	0
32	6903	0
32	6575	0
32	2964	0
32	4723	0
32	1455	0
32	5898	0
32	2183	0
32	984	0
32	2467	0
32	1797	0
32	4418	0
32	267	0
32	4409	0
32	75	0
32	153	0
32	1192	0
32	1467	0
32	1940	0
32	693	0
32	48	0
32	5359	0
32	4230	0
32	3639	0
32	5382	0
32	7412	0
32	5822	0
32	5905	0
32	7105	0
32	589	0
32	6870	0
32	7400	0
32	6595	0
32	1700	0
32	5749	0
32	2252	0
32	1953	0
32	6280	0
32	3145	0
32	5002	0
32	4365	0
32	6857	0
32	4017	0
32	1730	0
32	1253	0
32	4621	0
32	3036	0
32	3489	0
32	6382	0
32	2755	0
32	2034	0
32	6228	0
32	2685	0
32	936	0
32	2725	0
32	8023	0
32	4466	1
32	3330	0
32	1603	0
32	3407	0
32	5603	0
32	881	0
32	6100	0
32	325	0
32	6321	0
32	2469	0
32	1137	0
32	3666	0
32	4491	0
32	7173	0
32	4527	0
32	7523	0
32	3280	0
32	3415	0
32	2336	0
32	1031	0
32	7106	0
32	121	0
32	3512	0
32	2168	0
32	4452	0
32	1403	0
32	2173	0
32	5012	0
32	6829	0
32	6089	0
32	2331	0
32	7575	0
32	2956	0
32	3566	0
32	3104	0
32	101	0
32	4025	0
32	6843	0
32	7729	0
32	2132	0
32	1275	0
32	4474	0
32	2376	0
32	1390	0
32	4860	0
33	4178	1
34	4869	1
34	156	0
34	6139	0
34	3	0
34	2693	0
34	6282	0
34	1826	0
34	4861	0
34	6766	0
34	4412	0
35	6111	0
35	4144	0
35	7002	0
35	4560	0
35	6133	0
35	329	0
35	2065	0
35	5640	0
35	1352	0
35	7851	0
35	7079	0
35	5318	0
35	1485	0
35	1132	0
35	1486	1
35	7449	0
35	2593	0
35	7557	0
35	1750	0
35	3699	0
35	7019	0
35	7688	0
35	5189	0
35	710	0
35	586	0
35	3303	0
35	7660	0
35	429	0
35	2473	0
35	6082	0
35	7329	0
35	3965	0
35	3836	0
35	7249	0
36	5928	0
36	5950	0
36	4476	0
36	6064	0
36	5923	0
36	7072	0
36	5794	0
36	2017	0
36	1340	0
36	348	0
36	2311	0
36	2288	0
36	6051	0
36	1446	0
36	954	0
36	5240	0
36	7908	0
36	4587	0
36	6381	0
36	486	0
36	4514	0
36	1028	0
36	7763	0
36	5304	0
36	5332	0
36	3301	0
36	1924	0
36	5702	0
36	5746	0
36	5192	0
36	6117	0
36	1739	0
36	7599	0
36	7260	0
36	513	0
36	7460	0
36	4113	1
36	4979	0
36	5179	0
36	2042	0
36	761	0
36	7643	0
36	746	0
36	7854	0
36	7490	0
36	3014	0
36	6881	0
36	1585	0
36	7170	0
36	7047	0
36	3688	0
37	7261	1
37	3611	0
37	2339	0
37	2771	0
38	7325	0
38	4259	0
38	432	0
38	7020	0
38	4706	0
38	2224	0
38	3334	0
38	823	0
38	559	1
38	4431	0
38	846	0
38	5232	0
38	563	0
38	306	0
38	7289	0
38	5602	0
38	3226	0
38	4251	0
38	735	0
38	3149	0
38	6456	0
38	4021	0
39	4040	1
39	3945	0
39	3835	0
39	3774	0
39	173	0
39	6981	0
39	1129	0
40	518	1
40	2370	0
40	6906	0
40	5563	0
40	4026	0
40	6755	0
40	6483	0
40	6951	0
40	3041	0
40	1695	0
40	3517	0
40	6421	0
40	2666	0
40	4776	0
40	2929	0
40	3871	0
41	4972	0
41	552	0
41	2036	0
41	3353	0
41	400	0
41	5849	1
41	6701	1
41	7144	0
41	3106	0
41	6121	0
41	102	0
41	4525	0
41	2903	0
41	5917	0
41	5131	0
42	5125	1
43	6431	0
43	2906	0
43	1785	0
43	6579	0
43	59	0
43	5673	1
43	4217	0
43	130	0
43	4587	0
43	2954	0
43	6916	0
43	7713	0
43	5697	0
43	2374	0
43	6145	0
44	5808	1
44	6628	0
44	3317	0
44	3348	0
44	5145	0
44	4351	0
44	5202	0
45	6141	0
45	3170	0
45	2448	0
45	2988	0
45	1171	0
45	843	0
45	2297	0
45	3502	0
45	3325	0
45	3476	0
45	4028	0
45	1530	0
45	949	0
45	203	0
45	7745	0
45	7899	0
45	7958	0
45	2380	0
45	4908	0
45	6955	0
45	5226	0
45	5912	0
45	1450	0
45	4527	0
45	5311	0
45	4718	0
45	4482	0
45	6788	0
45	3426	0
45	2669	0
45	3260	0
45	199	0
45	349	0
45	5158	0
45	4373	0
45	7065	1
45	1216	0
45	5446	0
45	1728	0
45	5851	0
45	4925	0
45	1379	0
45	1938	0
45	6875	0
45	27	0
45	4814	0
46	5276	0
46	6726	0
46	2010	0
46	4535	0
46	1451	0
46	1733	0
46	6480	0
46	1103	0
46	6272	0
46	5830	0
46	4754	0
46	1908	0
46	228	0
46	3295	1
46	4380	0
46	635	0
46	334	0
47	561	0
47	3028	0
47	5742	0
47	1023	0
47	6871	0
47	5984	1
47	6750	0
47	6358	0
47	4345	0
47	3838	0
47	6555	0
47	4378	0
47	434	0
47	1013	0
47	6006	0
47	5069	0
47	6515	0
47	1387	0
47	2935	0
47	3143	0
47	1807	0
47	743	0
47	3750	0
47	5408	0
48	211	0
48	7067	0
48	5111	0
48	7010	0
48	155	0
48	5308	0
48	506	0
48	4298	0
48	335	0
48	1533	0
48	7474	1
48	2839	0
48	421	0
48	2259	0
48	6033	0
48	6338	0
48	6244	0
48	91	0
48	197	0
48	1160	0
48	7283	0
48	1097	0
48	3637	0
48	7735	0
48	2804	0
48	1503	0
48	6859	0
48	7170	0
48	5416	0
48	1951	0
48	1471	0
48	5198	0
48	1581	0
48	216	0
48	6656	0
48	1348	0
48	2479	0
48	833	0
48	4355	0
48	5172	0
49	5051	0
49	6828	1
49	1033	0
49	7064	0
49	6630	0
49	7012	0
49	2657	0
49	4214	0
49	1941	0
49	2564	0
50	3825	1
51	5076	0
51	4932	1
51	3930	0
51	806	0
52	6577	0
52	1942	0
52	3324	0
52	2553	0
52	2923	0
52	1968	0
52	1014	0
52	2359	0
52	3572	0
52	6586	0
52	7957	0
52	4565	0
52	4876	0
52	3614	0
52	7741	0
52	4748	0
52	664	0
52	6039	0
52	6364	0
52	1690	0
52	4310	0
52	6489	0
52	5916	0
52	7585	0
52	4094	0
52	676	0
52	4225	0
52	1561	0
52	3788	0
52	5800	0
52	6283	0
52	2472	0
52	4531	0
52	3963	0
52	415	0
52	3175	0
52	5567	0
52	1680	0
52	6706	0
52	4181	0
52	490	0
52	3397	0
52	3097	0
52	5546	0
52	1867	0
52	7289	0
52	1895	0
52	151	0
52	1187	0
52	5248	0
52	1960	0
52	5356	0
52	7337	0
52	7463	0
52	6373	0
52	2695	0
52	7475	0
52	2318	0
52	948	0
52	3576	0
52	3173	0
52	3315	0
52	2254	0
52	2842	0
52	3990	0
52	2795	0
52	3494	0
52	6127	0
52	6578	0
52	6322	0
52	5084	0
52	5289	0
52	4250	0
52	2949	0
52	3459	0
52	2808	0
52	6452	0
52	2933	0
52	6955	0
52	1795	0
52	3551	0
52	1089	0
52	6044	0
52	309	0
52	7983	0
52	5739	0
52	657	0
52	4859	0
52	5008	0
52	821	1
52	1803	0
52	3390	0
53	3645	0
53	202	1
53	6404	0
53	5799	0
53	597	0
53	6090	0
54	3771	0
54	613	0
54	646	0
54	3186	1
54	5903	0
54	1546	0
54	406	0
54	5092	0
54	4454	0
54	2314	0
54	1902	0
54	4818	0
54	2763	0
54	1387	0
54	6328	0
54	1036	0
54	5209	0
54	3868	0
55	5514	0
55	5752	1
55	4457	0
56	3042	0
56	7411	0
56	2746	0
56	1172	0
56	2656	0
56	7615	0
56	3083	0
56	6260	1
56	6508	0
56	1219	0
56	6671	0
56	5372	0
56	2108	0
56	528	0
56	1483	0
56	3231	0
56	5694	0
56	2419	0
56	7466	0
56	6925	0
56	690	0
57	909	0
57	7943	0
57	4548	1
57	7066	0
57	6013	0
57	4969	0
58	3176	0
58	4920	0
58	4756	0
58	3704	0
58	4770	0
58	1316	0
58	4150	0
58	2218	1
59	2340	1
59	7014	0
59	5839	0
59	7722	0
59	369	0
59	1062	0
60	2091	0
60	2475	0
60	5419	0
60	6902	0
60	3292	0
60	1528	0
60	4400	0
60	6631	1
60	1006	0
61	44	1
62	6142	0
62	5944	0
62	1933	0
62	5947	0
62	3299	0
62	3526	0
62	4721	1
62	898	0
62	878	0
62	2089	0
62	7158	0
62	6581	0
62	1842	0
62	3624	0
62	6369	0
62	4577	0
62	7025	0
62	3635	0
62	1532	0
62	2751	0
62	7885	0
62	1932	0
63	178	0
63	1248	0
63	7607	0
63	7419	1
63	1838	0
63	7345	0
63	4623	0
63	1073	0
63	2789	0
63	2096	0
63	680	0
63	4274	0
63	4823	0
63	7024	0
63	4965	0
63	1615	0
63	176	0
63	7612	0
63	3807	0
63	6197	0
63	7241	0
63	4855	0
63	4540	0
63	3487	0
63	396	0
63	110	0
63	329	0
63	4033	0
63	1092	0
63	3229	0
63	237	0
63	1113	0
63	56	0
63	7844	0
63	4992	0
63	6281	0
63	7131	0
63	6483	0
63	2822	0
63	7862	0
63	3501	0
64	2011	1
64	3764	0
64	4554	0
64	4641	0
65	5960	0
65	3987	1
65	4251	0
65	4444	0
65	346	0
65	5712	0
65	6679	0
65	1245	0
65	4061	0
65	6701	0
65	4781	0
65	3688	0
65	2382	0
66	6601	1
66	2535	0
67	2903	0
67	956	1
67	3932	0
67	7138	0
68	5959	1
68	5317	0
68	7126	1
68	874	0
69	4861	0
69	860	1
69	6406	0
69	2876	0
70	7926	1
70	2094	1
70	3653	0
70	6144	0
70	149	0
70	4486	0
70	923	0
70	6159	0
70	4618	0
70	1892	0
71	328	1
71	6570	0
72	1514	0
72	1977	0
72	7752	0
72	5011	0
72	6073	0
72	411	0
72	4132	0
72	635	0
72	2659	0
72	6179	0
72	2729	0
72	2780	0
72	6451	0
72	62	0
72	3103	0
72	7100	0
72	58	0
72	7635	0
72	7946	0
72	5114	0
72	3128	0
72	2382	0
72	7513	0
72	3615	0
72	4942	0
72	3968	0
72	238	0
72	3808	0
72	8017	0
72	6571	0
72	6523	0
72	5265	0
72	6135	0
72	5358	0
72	567	0
72	1445	0
72	6392	0
72	6099	0
72	2997	0
72	432	0
72	6507	0
72	4294	0
72	7744	0
72	3819	0
72	2143	0
72	6103	0
72	1746	0
72	5171	0
72	4706	0
72	4882	0
72	4040	0
72	7338	0
72	7201	0
72	1045	0
72	825	0
72	4854	0
72	5477	0
72	579	0
72	4086	0
72	1962	0
72	7113	0
72	1501	0
72	3405	0
72	1587	0
72	1125	0
72	131	0
72	2013	0
72	963	0
72	7302	0
72	5519	0
72	5357	0
72	4196	0
72	3852	0
72	2080	0
72	6961	0
72	3428	0
72	2830	1
72	2476	0
72	1464	0
72	1146	0
72	4156	0
72	7102	0
72	22	0
72	5503	0
72	6110	0
72	3063	0
72	4809	0
72	2415	0
73	2024	0
73	7950	1
73	5982	0
73	5622	0
74	4422	1
74	489	0
74	5463	0
74	6256	0
75	7084	0
75	1625	0
75	4689	0
75	847	0
75	3201	0
75	6518	0
75	3778	1
75	4895	0
75	7230	0
75	992	0
75	879	0
75	6509	0
75	4336	0
75	5589	0
75	2717	0
75	7772	0
75	3223	0
75	7767	0
75	2923	0
75	6765	0
75	3355	0
75	1544	0
75	3559	0
75	6157	0
75	2766	0
75	3476	0
75	4489	0
75	7165	0
75	4692	0
75	4836	0
75	3178	0
75	7899	0
75	7475	0
75	4417	0
75	6227	0
75	6024	0
75	1593	0
75	4950	0
75	5931	0
75	6993	0
75	7101	0
75	3002	0
75	5260	0
75	6798	0
75	4890	0
75	5925	0
75	2165	0
75	4167	0
75	218	0
75	776	0
75	953	0
75	7426	0
75	3568	0
75	775	0
75	3764	0
75	4122	0
75	3221	0
76	5891	1
76	2030	0
76	4334	0
76	1936	0
77	3596	0
77	7417	0
77	4245	0
77	2090	0
77	3353	1
77	7170	0
77	7010	0
77	6915	0
77	3911	0
77	6514	0
77	7510	0
77	6868	0
77	6323	0
77	6554	0
77	226	0
77	1523	0
78	3435	0
78	6471	0
78	2091	0
78	7237	0
78	1918	0
78	1934	0
78	6230	0
78	3427	0
78	1943	0
78	2834	0
78	705	0
78	5343	0
78	1748	0
78	7281	0
78	7386	0
78	1837	0
78	8015	0
78	3664	0
78	4448	0
78	6627	0
78	5843	0
78	5983	0
78	6623	0
78	6563	0
78	1988	0
78	6348	0
78	3768	0
78	4801	0
78	4622	0
78	1130	0
78	7177	0
78	4348	0
78	2608	0
78	590	0
78	1851	0
78	2067	0
78	7001	0
78	3702	0
78	7837	0
78	5238	0
78	7602	0
78	7591	0
78	6631	0
78	7493	0
78	4270	0
78	436	0
78	6191	0
78	3190	0
78	4019	0
78	7783	0
78	7797	0
78	7335	0
78	1232	0
78	5460	1
78	26	0
78	4360	0
78	5190	0
78	17	0
78	6568	0
78	3333	0
78	5297	0
78	6526	0
78	5882	0
78	3072	0
78	2905	0
78	3548	0
78	1359	0
78	3227	0
78	2647	0
78	2543	0
78	4144	0
78	1538	0
78	5362	0
78	6583	0
78	7330	0
78	527	0
78	1890	0
78	5667	0
78	5254	0
78	1178	0
78	4833	0
78	6617	0
78	3092	0
78	2980	0
78	166	0
78	4551	0
78	7161	0
78	5596	0
78	2184	0
78	482	0
78	2263	0
78	2296	0
78	3641	0
78	1722	0
78	7266	0
78	591	0
78	2767	0
78	7612	0
78	4938	0
78	3515	0
78	6193	0
78	363	0
78	1459	0
78	2388	0
78	1035	0
78	4519	0
78	1076	0
79	3620	0
79	1462	0
79	7458	0
79	3493	0
79	5219	0
79	5899	0
79	2394	0
79	3709	0
79	2191	0
79	6888	0
79	4429	1
80	5810	1
80	2057	0
80	777	0
80	5632	0
80	1589	0
80	6710	0
81	66	0
81	884	0
81	6306	0
81	4914	0
81	144	0
81	5369	0
81	6806	0
81	1722	0
81	3127	0
81	4594	0
81	4958	0
81	5961	0
81	5429	0
81	3987	0
81	2216	0
81	2194	0
81	3299	0
81	1933	0
81	7317	0
81	5825	0
81	7682	0
81	3444	0
81	6930	0
81	4607	0
81	1068	0
81	2444	0
81	7411	0
81	3445	0
81	6643	0
81	4296	0
81	3509	0
81	3476	0
81	7899	0
81	4030	0
81	3947	0
81	1842	0
81	6887	0
81	4286	0
81	5571	0
81	1374	0
81	5226	0
81	823	0
81	2080	0
81	6777	0
81	872	0
81	6834	0
81	5740	0
81	298	0
81	7336	0
81	5722	0
81	3780	0
81	3956	0
81	4040	0
81	369	0
81	4529	0
81	3437	0
81	1142	1
81	5562	0
81	6172	0
81	1708	0
81	2576	0
81	5981	0
81	5291	0
81	1608	0
81	1196	0
81	5487	0
81	7096	0
81	2460	0
81	1643	0
81	972	0
81	1693	0
81	6369	0
81	3229	0
81	5422	0
81	6977	0
81	4795	0
81	5930	0
81	241	0
81	170	0
81	7542	0
81	3214	0
81	3131	0
81	4434	0
81	5756	0
81	7131	0
82	6667	0
82	6701	1
83	2562	1
84	5203	0
84	4088	0
84	5703	0
84	4729	0
84	4911	0
84	865	0
84	2379	0
84	2121	0
84	4336	0
84	2288	0
84	7373	1
84	7507	0
84	1274	0
84	1786	0
84	5631	0
84	5060	0
84	347	0
84	6588	0
84	1830	0
84	1845	0
84	1162	0
84	6024	0
84	7683	0
84	1722	0
84	1391	0
84	2000	0
84	7208	0
84	3107	0
84	2091	0
84	6731	0
84	6631	0
84	1582	0
84	5094	0
84	2002	0
84	6800	0
84	3320	0
84	3468	0
84	5502	0
84	1767	0
84	1202	0
84	7588	0
84	1933	0
84	369	0
84	3745	0
84	6079	0
84	2586	0
84	943	0
84	867	0
84	727	0
84	7450	0
84	3254	0
84	2482	0
84	601	0
84	6574	0
84	2187	0
84	908	0
85	5787	0
85	5895	0
85	4109	1
86	2758	0
86	3008	1
86	1064	0
86	5662	0
86	586	0
86	6027	0
87	4330	0
87	3024	0
87	1601	0
87	3962	0
87	747	0
87	7254	0
87	3075	0
87	822	0
87	3957	0
87	3271	0
87	5287	0
87	7838	0
87	5405	0
87	1362	0
87	2279	0
87	5227	0
87	4266	1
88	1323	0
88	4614	0
88	4419	1
88	4130	0
88	1798	0
88	7461	0
88	2463	0
88	6922	0
88	2330	0
88	518	0
89	772	0
89	369	0
89	1741	1
89	5930	0
89	4435	0
89	485	0
89	6050	0
90	994	0
90	5112	0
90	170	0
90	5184	0
90	4542	0
90	1567	0
90	766	0
90	7411	0
90	5487	0
90	2751	0
90	2400	0
90	3169	0
90	1280	1
90	6041	0
90	195	0
90	1086	0
90	485	0
90	3648	0
91	4950	0
91	6917	0
91	885	0
91	5409	0
91	109	0
91	2046	0
91	7776	0
91	3476	0
91	6110	0
91	7557	0
91	5925	0
91	3783	0
91	4684	0
91	6551	0
91	7935	0
91	7858	0
91	3972	0
91	7912	0
91	7013	0
91	2011	0
91	7851	0
91	549	0
91	5328	0
91	4333	0
91	1129	0
91	3617	0
91	3462	0
91	4722	0
91	6788	0
91	7899	0
91	369	0
91	7273	0
91	7745	0
91	4529	0
91	5748	0
91	7038	0
91	2325	0
91	4721	0
91	5070	0
91	776	0
91	6219	0
91	4182	0
91	6220	0
91	5771	0
91	2868	0
91	1301	0
91	6882	0
91	7426	0
91	7224	0
91	6725	0
91	6146	0
91	3916	0
91	5175	0
91	797	1
91	6762	0
91	2816	0
91	7604	0
91	5322	0
91	5763	0
91	7878	0
92	1645	0
92	2832	0
92	3120	0
92	5910	0
92	858	0
92	654	0
92	909	0
92	1279	0
92	442	1
92	2169	0
92	5914	0
92	7629	0
92	7650	0
92	3850	0
